NAME	TITLE	SCORE	
RIN1		1.2803942	
KDM4D		1.2794927	
METTL7B		1.2792473	
LSM3		1.27746	
TIMM23B		1.2774205	
CANT1		1.2771636	
RDH13		1.2770232	
HSP90B2P		1.27676	
CLCF1		1.2763855	
PIP5KL1		1.276223	
LYSMD3		1.2758162	
F8		1.2746876	
PGAP1		1.2744565	
RANBP1		1.2733703	
DLX1		1.2733071	
NCOA7		1.2727903	
TRIM16L		1.2717928	
UTP25		1.2706623	
CCDC124		1.2696253	
NBPF10		1.269046	
CA5BP1		1.2688807	
SCFD2		1.2682761	
ORAI2		1.2680823	
API5		1.2668777	
MAPK12		1.2667137	
TSPAN9		1.2663946	
AIDA		1.2640722	
PGAP4		1.2630688	
ARHGAP29		1.2623528	
C3orf62		1.260788	
TATDN1		1.2604295	
ACTRT3		1.2602028	
TMEM191C		1.2597768	
VDAC3		1.2594602	
SLC49A4		1.2589213	
PEA15		1.2588307	
CDH3		1.2587707	
ITGA11		1.2569702	
NPIPB4		1.2563927	
PODXL		1.2552954	
SNU13		1.2539858	
GRIP2		1.2513291	
POLR1B		1.2502108	
TRAPPC5		1.2495509	
CEBPB		1.2495481	
PPAN		1.2488313	
OTUD7A		1.2486608	
ZCCHC9		1.2472894	
SOGA1		1.2465535	
LYRM4		1.2463077	
TBC1D3L		1.2459242	
TSFM		1.2448897	
TCIRG1		1.2435081	
TMC8		1.2429074	
ZNF658		1.24267	
BID		1.2425568	
HLA-B		1.2422125	
ZNF296		1.2402674	
PSAT1		1.239799	
WDR90		1.2396806	
TTC4		1.2381228	
LY75		1.2379607	
RAB42		1.2375064	
C1orf115		1.2370658	
CYBA		1.2359905	
MAP3K12		1.2359905	
ZNF624		1.2358552	
ETV1		1.2344828	
LOC101928868		1.2344828	
BSG		1.2335007	
SERPINB1		1.2335007	
NME2		1.2326529	
TTL		1.232366	
TRERF1		1.2321746	
CCDC59		1.2320273	
PEBP1		1.2316438	
DHX34		1.2307254	
ZNF143		1.2302797	
GATA5		1.2300894	
SLC30A5		1.2296752	
GSTO1		1.2292466	
IRF2		1.2285484	
MVP		1.227382	
ZNF211		1.2266417	
CWC27		1.2266241	
ZNF398		1.2261409	
AKR1B1		1.2257432	
XPO4		1.2255166	
PRKAB2		1.224971	
ZNF808		1.2241485	
CLASRP		1.2237611	
TMEM102		1.2221695	
MMUT		1.2207067	
BCORL1		1.2205939	
IKZF5		1.2204806	
CRIPT		1.2198104	
HOXB-AS3		1.2195967	
ELF3		1.2194239	
SV2A		1.2187861	
HERC4		1.2187861	
INPPL1		1.2182033	
NDUFS4		1.2173592	
NDUFC2		1.2167039	
ZNF451		1.2163184	
TNK2		1.2161565	
MID1IP1		1.215877	
SRM		1.214822	
REPIN1		1.2146661	
LMBR1		1.214283	
XPO1		1.2136244	
MRPL47		1.2136244	
NHLRC1		1.212763	
COL4A1		1.212539	
MST1P2		1.2110665	
MC1R		1.2089851	
BMP8A		1.2048689	
XKR8		1.2048199	
ZNF618		1.2031281	
PLCL2		1.2023606	
KIF5C		1.2018936	
B3GNT7		1.2005366	
ZNF286B		1.2002274	
PLCH2		1.1995664	
ENY2		1.199023	
GBP4		1.1985685	
ACTR2		1.1985601	
RPS18		1.1982447	
OSBP2		1.1976637	
ITGA7		1.193765	
ITGAV		1.193521	
PCDHA4		1.1934848	
PLEKHF1		1.1923311	
PIK3R3		1.192241	
GLRX5		1.1921844	
SLC5A10		1.1920522	
ELMOD1		1.1920522	
DDX5		1.1920522	
HSCB		1.1917613	
PPM1M		1.1915491	
SLC25A25-AS1		1.1899598	
RAB20		1.1899598	
IMPACT		1.1893765	
SNRK		1.1891922	
SLC7A5P1		1.1883576	
RXYLT1		1.1860325	
USPL1		1.1860325	
NUDT3		1.1858969	
ZNF8		1.1858693	
SPTLC2		1.1857989	
CD68		1.1852559	
TMEM259		1.1841906	
MEF2C		1.1836331	
HLA-L		1.1825945	
USP12		1.1821516	
CDK5R1		1.1815557	
NBPF19		1.1800948	
AIMP1		1.1799092	
GOSR2		1.1790819	
SEL1L3		1.1782137	
ETS1		1.1777449	
KIT		1.1776617	
IER5L		1.176292	
C4B		1.1762388	
ZNF613		1.1761498	
SLC25A30		1.175187	
UQCR10		1.1744802	
MMP1		1.1740596	
LYRM9		1.1735991	
ANKLE2		1.1734883	
PLEKHH3		1.1733863	
GAB3		1.1733863	
ICAM1		1.1733304	
ALKBH7		1.1733304	
GFER		1.1721573	
TRIM32		1.1718688	
ZNF813		1.1708726	
KPNA5		1.1701803	
STK11IP		1.1692027	
FAM95C		1.1684794	
NAP1L5		1.1682444	
SNORD96A		1.1673019	
SOS2		1.1672958	
FAM174A		1.16493	
MFSD8		1.1641905	
VPS39		1.163764	
RRN3P3		1.1631967	
C1S		1.1619979	
PLIN2		1.1614251	
NDUFA9		1.1604825	
ZNF2		1.1589986	
YWHAH		1.1589353	
ZKSCAN5		1.1589353	
TMEM134		1.1573901	
CXorf40A		1.1553893	
PYGB		1.1552727	
FZD1		1.1544752	
GRAMD2B		1.1543804	
OGFR		1.153378	
DBP		1.1524827	
PLEKHM1P1		1.1520514	
PMAIP1		1.1515995	
PITRM1-AS1		1.1514877	
STARD3		1.1500088	
HLA-F		1.1490448	
C1orf43		1.1490448	
MLEC		1.1472957	
SNORA52		1.146775	
SHLD1		1.1463128	
UBE2E4P		1.1453446	
CHP1		1.1434376	
CSTF3		1.1427249	
LZTFL1		1.1426685	
CISD2		1.1417797	
CDS1		1.140693	
SNN		1.1400847	
POLR2K		1.1394264	
TNKS1BP1		1.1390021	
NYAP1		1.1377656	
SIRT6		1.1371839	
ZNF239		1.1368784	
SUSD2		1.1361141	
C1orf174		1.1350406	
MIR3654		1.1347632	
DOC2A		1.1324046	
IFIH1		1.1296359	
TBL2		1.1289988	
MRPS18A		1.1288631	
TFAP2C		1.1284548	
RAB5IF		1.1278994	
C14orf28		1.1272568	
RGS3		1.1265776	
CBLN2		1.1262211	
KSR1		1.1257827	
SEPTIN7		1.1257815	
FAM201A		1.1249812	
SMG1P1		1.1232926	
RANBP2		1.1226423	
ELOVL2-AS1		1.1210861	
PHETA2		1.1205616	
ANKS3		1.1192894	
BCAR3		1.1190851	
PRKRIP1		1.1190851	
MTSS1		1.1183777	
MEG9		1.1183238	
ACP1		1.1143883	
GLTP		1.1134982	
EDIL3		1.1124548	
SECTM1		1.1123655	
SNORD36A		1.1121656	
SZRD1		1.1118984	
DSE		1.1109544	
FOXC1		1.1106464	
UBAC2		1.1099936	
LIPE-AS1		1.1094121	
DAP3		1.1080563	
OSBP		1.1064447	
DHCR24		1.1047397	
ACOT13		1.1046838	
ZNF44		1.1022075	
DDIT3		1.1007831	
ACAP3		1.100544	
CD55		1.1002609	
EVPL		1.0995451	
H2BC11		1.0995451	
WFS1		1.0992186	
KMT2C		1.0992186	
ATP5MG		1.0987	
TSNAX		1.0969026	
IDH3B		1.0966935	
SMAGP		1.0965816	
PKD2		1.0953083	
PTPRJ		1.0953083	
GRPEL2		1.0949277	
EML3		1.0941424	
DECR2		1.0938247	
ZFPM2-AS1		1.0929419	
FBXO2		1.0927491	
DNAJB4		1.0919992	
SLC52A2		1.091365	
TYW5		1.0904518	
ARL3		1.0890199	
MB21D2		1.0887587	
RAD54L2		1.0878975	
OAF		1.0850891	
PPP1R16A		1.082366	
KMT5C		1.08184	
VPS28		1.0812073	
LSM5		1.0807668	
GP1BA		1.0788726	
ATG16L1		1.0767934	
TACC2		1.076692	
HDAC9		1.076692	
PIK3AP1		1.0749218	
ZFP82		1.0726902	
ZC3H12B		1.07229	
ATP5MC2		1.0719938	
BRD3OS		1.0718477	
SLC12A7		1.0711726	
CLTB		1.070756	
IRAK2		1.0691221	
BIRC6		1.0691221	
ZNF687		1.0687124	
NXF1		1.0684682	
PPP1R3B		1.0684463	
UBQLN2		1.0682126	
CTSS		1.0679773	
NFKBID		1.0679655	
AVPR2		1.0676705	
NSL1		1.0661397	
EIF5AL1		1.0660396	
NPIPB3		1.0649838	
NECTIN1		1.0638728	
HECW1		1.0637051	
NUMA1		1.0631279	
NPTN-IT1		1.0623895	
LRRK1		1.0622609	
OSMR		1.0617723	
RAB29		1.0604717	
FRK		1.058237	
CTAGE8		1.057735	
BMT2		1.0577323	
NR2C2		1.0574807	
NDUFB10		1.0568901	
RFX1		1.0558789	
RPL23		1.0549619	
MEN1		1.0548325	
TP53I13		1.0543714	
IER2		1.0534211	
HMGXB4		1.0530121	
LRRC14		1.0505121	
CHD5		1.0505121	
PAIP2		1.0494275	
MIS12		1.0493338	
SDHC		1.0486615	
GLIS2		1.0486615	
CHMP7		1.0483915	
HOXA5		1.0476401	
UQCRB		1.0470312	
LOC101928377		1.0470157	
TRUB1		1.0469745	
MAPRE2		1.0469745	
RAP1GDS1		1.0456419	
ADGRG2		1.0452288	
DISP2		1.043183	
SNRPG		1.0413696	
CHD2		1.0407363	
FAM131C		1.0397451	
CD82		1.0391129	
BMPR1A		1.0387064	
IGF1R		1.0379152	
SSR1		1.0364634	
TUT1		1.0349615	
ACTL6A		1.0346804	
KIAA1549		1.0336615	
PRDX4		1.0336266	
INIP		1.0336266	
ALDH3A2		1.0335901	
HRAS		1.0332652	
PSME3IP1		1.0331959	
NDUFA4		1.0325629	
CTAGE4		1.032112	
ZNF367		1.0311375	
TARS1		1.0311375	
POLR1D		1.0310389	
USP32P1		1.0310389	
SHOX2		1.030984	
YES1		1.0301337	
RASD1		1.0293605	
C2		1.0280274	
GPSM3		1.0272918	
PRMT1		1.0265814	
VDAC2		1.0265288	
HLA-G		1.0261908	
C2orf42		1.024117	
CENPBD1		1.0235057	
SPRYD7		1.0227973	
IL1RAP		1.0222944	
WARS2		1.0211865	
NSMF		1.0202781	
PUSL1		1.0185387	
CEP85		1.017913	
ZNF460		1.0175958	
KCTD12		1.0175354	
C1RL-AS1		1.0166095	
RDX		1.0164762	
C6orf226		1.0153627	
CX3CL1		1.015327	
MYO1B		1.015308	
KLF6		1.0138128	
CCDC7		1.0138092	
EP400P1		1.0132065	
PLPBP		1.012902	
ZCCHC2		1.0124234	
SSBP3		1.0123936	
ATAD3B		1.0123665	
PCNX2		1.0121416	
TMEM229B		1.0118086	
TENT5A		1.0117904	
RPL27		1.0101118	
KLF11		1.010034	
DENND2B		1.0090892	
L3MBTL3		1.0088834	
OBI1		1.0040355	
MACROH2A1		1.0017813	
PANK4		1.001456	
NOTCH2NLR		1.0009774	
TTK		0.9998649	
METTL1		0.9998343	
PLEKHB2		0.99884886	
KCND1		0.9987977	
SP6		0.99844813	
GABBR1		0.99805593	
CERS2		0.9979642	
DPP9-AS1		0.99707496	
CTNNB1		0.996819	
C13orf46		0.9959993	
ABCC6		0.9930113	
BMP1		0.9923336	
CYC1		0.9904825	
UNC13A		0.9897385	
ZNF155		0.9897385	
KLF7		0.9894391	
ACE		0.9884657	
FTL		0.9880865	
DNAJB11		0.9879158	
ESPNL		0.9877707	
NXPE3		0.9875946	
NR4A1		0.98630863	
SLX4IP		0.9858859	
SMIM14		0.9838577	
FOXC2		0.9801057	
TMEM123		0.9786664	
CAPZA1		0.97815347	
SNORD44		0.97613806	
RNF150		0.97557265	
ALS2		0.97557265	
PKM		0.97518414	
CCDC107		0.97518283	
STAU2		0.97518283	
ZNF467		0.9733509	
CDH18		0.97316545	
FBXW7		0.9730339	
SFMBT2		0.9730339	
TMEM92		0.9721884	
ESAM		0.97215426	
LINC02067		0.97210425	
MGA		0.9704665	
HEBP1		0.9699587	
NUDT10		0.9699587	
HOXB13		0.96977377	
TP53TG1		0.9693667	
COX7C		0.9689543	
PCOLCE2		0.96829975	
EIF3D		0.9674679	
NUTM2G		0.9662586	
HSD17B7P2		0.9662141	
EIPR1		0.9657249	
EEF1D		0.96570134	
CNKSR3		0.9646962	
RAPGEF6		0.96448624	
MCTS2P		0.96419233	
ECM1		0.96348214	
ATF7		0.9633	
GKAP1		0.96281207	
SERHL2		0.962473	
C12orf56		0.96134436	
TXNRD3		0.96133226	
NAB2		0.96083724	
ZNF564		0.959456	
F2R		0.9578896	
TLE4		0.9572011	
GOLGA8T		0.9557423	
PSMC1		0.95449585	
ADPRHL1		0.95397735	
BHLHE41		0.95356655	
TBCC		0.9511011	
DAXX		0.95031863	
C1QL1		0.9501529	
CGRRF1		0.9491367	
NBPF14		0.9472707	
ASMTL		0.9460477	
PTGES3		0.94524837	
ZNF614		0.944044	
TMEM183A		0.9435701	
YY1AP1		0.94347	
RPL35		0.94232726	
FERMT3		0.94080067	
ZSCAN31		0.9406383	
SYNE1		0.9398651	
RPSA		0.93981344	
HMGA2-AS1		0.93960094	
WASH3P		0.9378316	
RHOC		0.937357	
GNS		0.93719447	
LPP		0.93685436	
FAM71D		0.93611914	
LINC01881		0.93395066	
TMA7		0.9331379	
PLK1		0.93276453	
UCKL1		0.9302422	
WDR43		0.92975736	
PDHX		0.9296288	
SLC10A7		0.92812735	
SCD5		0.92751586	
EMILIN2		0.9274303	
ZNF628		0.9272827	
FMN2		0.9272082	
CFB		0.9271935	
AMFR		0.9267303	
LOC101928596		0.9258167	
PSEN1		0.9254931	
RPL9		0.9234044	
YME1L1		0.9232776	
TOP1MT		0.9229683	
RIC3		0.9224001	
FKTN		0.921766	
TSPAN18		0.9217615	
CDHR5		0.92052275	
MICAL1		0.9204489	
SEMA3C		0.9195207	
GALC		0.9191399	
GTPBP6		0.9186556	
MARCKS		0.91790456	
SEC61A1		0.9177827	
ALDH1A3		0.9168096	
LARP1		0.916294	
ZNF224		0.914994	
RPL13P5		0.91425836	
RPL26L1		0.91330975	
AGFG1		0.9131636	
MFGE8		0.9130713	
COL3A1		0.91297805	
EEPD1		0.91181827	
CLTA		0.9112083	
GJA3		0.91108483	
CASP7		0.90932393	
NET1		0.90875417	
PDX1		0.9081861	
TMEM191A		0.9081099	
PTPN20		0.9071918	
CGNL1		0.9068779	
TRAM2		0.90605575	
KIF9-AS1		0.9050291	
PHKG2		0.90441173	
TPRKB		0.9033593	
NBPF26		0.9024452	
EEF1A1		0.90155065	
SIX1		0.90079623	
REXO1		0.90055984	
BRAP		0.8995557	
DDX17		0.89862627	
RHOBTB2		0.8982071	
SMCR8		0.8979255	
LEO1		0.8964517	
METTL8		0.8960931	
SNX12		0.8958649	
RBM38		0.8957193	
TRMT61A		0.89520997	
PLA2G6		0.89508253	
AUTS2		0.89355206	
RAB6C		0.89284796	
PTRHD1		0.8924001	
HMGB2		0.8921297	
GLI2		0.8911835	
RFX3		0.8904594	
CEP63		0.8900254	
JHY		0.88954747	
SMARCB1		0.88947505	
SBF2		0.8868731	
MRPS18C		0.8862825	
LIMS4		0.88402563	
MFSD9		0.88381994	
MIRLET7BHG		0.8837199	
CBR4		0.8834348	
LZIC		0.8824977	
ZNF665		0.8817226	
GBX2		0.88165015	
NPC2		0.8791402	
AGAP7P		0.87786335	
BBC3		0.87589306	
CASTOR1		0.87527275	
TAF3		0.8751622	
STRN3		0.8751622	
PANO1		0.8747204	
PLA2G15		0.87405497	
LURAP1L		0.87316465	
OPLAH		0.87241167	
BRD2		0.87192947	
IGF2BP1		0.87064373	
CTU1		0.8705473	
UBASH3B		0.8701602	
ZNF529		0.8695838	
COX4I1		0.8689925	
SNORD22		0.8675697	
ZNF696		0.8666319	
POLR2I		0.8648058	
ARNT2		0.8647291	
TPST1		0.8647291	
SLC35F2		0.86463076	
GXYLT2		0.86446583	
SUPV3L1		0.8643873	
LDHD		0.8638563	
GOLPH3L		0.8634452	
LSM8		0.8628286	
ABITRAM		0.8627515	
CES1P2		0.8618512	
NEO1		0.86003804	
RRM2B		0.857357	
ADAM9		0.857357	
TXNDC9		0.85721076	
ATG14		0.85631675	
HIRA		0.8555544	
VMP1		0.855222	
UBE2R2		0.85468316	
DSTNP2		0.8541044	
LOC389641		0.853977	
VASN		0.8537245	
GMEB2		0.8527485	
PSMA4		0.85233635	
S100A11		0.8521978	
COPS6		0.851921	
PTCH1		0.85076463	
BORCS6		0.8506463	
SNRNP40		0.84962887	
NDUFA3		0.84931916	
ARFGAP2		0.84876347	
ELOVL7		0.8487246	
LBHD1		0.8480455	
DUSP10		0.8480455	
TPM2		0.8473107	
G6PD		0.8472155	
RPL8		0.84642303	
RWDD4		0.84569347	
GABARAPL2		0.8451807	
SLC7A5P2		0.8447095	
PQBP1		0.84300524	
PCDHB8		0.8425086	
LOC100133331		0.8424063	
HSD17B14		0.84233373	
KCNJ12		0.8416192	
ELAVL1		0.8416192	
CCNO		0.8396599	
HAGHL		0.83935004	
CLIP3		0.8373186	
RER1		0.8365396	
MTFR2		0.83609176	
RPL39		0.8358415	
KIFC2		0.8345172	
GZF1		0.8340426	
NAGLU		0.8331745	
RHCG		0.8326296	
TUSC1		0.8302173	
INAVA		0.8285574	
ATXN7L2		0.8285574	
NDUFAF4		0.8285292	
PRRX2		0.8269195	
TMCC1		0.8265505	
MYO5B		0.82636	
FUT4		0.82625663	
SLC25A6		0.8258952	
CTNNA1		0.8258498	
SPSB3		0.82470053	
CREG1		0.82427686	
FAM225A		0.82240164	
CHD6		0.82110983	
CUL4B		0.81928563	
ZNF611		0.8187054	
C6orf62		0.818585	
BAHCC1		0.8183505	
HOXC9		0.8177354	
ZNF543		0.81766576	
BAG1		0.8151188	
RHEBL1		0.81463504	
DHX8		0.81401706	
NCKAP5L		0.813505	
RNF121		0.81143504	
ZNF79		0.81103677	
LOC100506473		0.81103677	
LTA4H		0.8093009	
EIF5A2		0.8090353	
DTD1		0.80776364	
OSBPL9		0.8053824	
EIF6		0.80481386	
LYN		0.80429864	
EXD2		0.8035903	
LAMB3		0.80351645	
SOD2		0.80347085	
POLG2		0.8009829	
BMP6		0.7969047	
LIAS		0.7967488	
TRIM21		0.7967488	
ORC3		0.7967488	
NLRX1		0.7967408	
PAPSS1		0.79672855	
PPP2R2C		0.7966009	
MAIP1		0.7961997	
ZNF24		0.79585356	
PPIG		0.7946078	
TSSK6		0.793193	
GMFB		0.7928038	
CCDC91		0.7922194	
SNRNP35		0.7916266	
SCAF1		0.7910534	
DGCR2		0.7897273	
HBP1		0.78874356	
PPP2R5D		0.78874356	
ARHGAP39		0.78651845	
WDR27		0.7863614	
PLXNB1		0.78519946	
CEMIP		0.7848221	
ATP5MC3		0.7836684	
SELENOO		0.78300697	
PCNX4		0.78250474	
INTS11		0.7822603	
LAGE3		0.7820699	
ATG4C		0.78164893	
CHST3		0.7814175	
OSR1		0.7814175	
SARM1		0.7814175	
TCEAL3		0.781162	
ZNF793		0.7797275	
SH3RF2		0.77960736	
BTBD9		0.77875394	
SNRPD3		0.7783088	
CASZ1		0.77496505	
SLC25A5		0.7747885	
KCNS3		0.7746776	
ZNF581		0.77393484	
FHOD1		0.77315676	
KIAA0355		0.7723316	
POP7		0.7714172	
MTRR		0.7676264	
AKAP13		0.7676264	
PACRGL		0.7674178	
MAN1A1		0.76715606	
FLJ12825		0.7671467	
ASPSCR1		0.76449865	
ZNF14		0.76413065	
SEC31A		0.7639783	
ARHGAP27P1		0.7635617	
WDR17		0.7635617	
GIPC1		0.76334876	
SPHK1		0.7622635	
NFIA		0.76132613	
ASCC3		0.76065624	
LRRC41		0.7603931	
MFSD10		0.759532	
MSRB3		0.7582934	
CAMTA1		0.75720954	
SNHG29		0.75720954	
SP1		0.75718653	
PRKD2		0.757098	
NPW		0.75663364	
MFAP3L		0.75607705	
GPX3		0.75592446	
RMC1		0.7546908	
ZFP91		0.754291	
TNS2		0.75355613	
SPATS2L		0.7524474	
PLAT		0.75226915	
RPL37A		0.7505286	
ERAP2		0.7496614	
ANXA2		0.749076	
FAM126B		0.74808776	
SRPX2		0.7463301	
RPS15		0.7445285	
SMAD1		0.74219304	
LRP3		0.74056053	
SRGN		0.73841226	
ADAMTS7		0.7381224	
FAM189B		0.73769575	
RFTN1		0.73506755	
PROM2		0.7331328	
KMT2E-AS1		0.7331328	
USP47		0.7326019	
JADE3		0.732427	
C4A		0.7323668	
MED21		0.7323108	
NDUFA1		0.7321851	
CIAPIN1		0.73217225	
GTF2IP20		0.7314981	
HMGN5		0.7314981	
DAPK2		0.73127717	
ADPGK		0.73124695	
SEC61B		0.73124695	
ZNF568		0.73119706	
GALNT7		0.7311952	
CCT4		0.7310575	
MATR3		0.73037905	
HIVEP2		0.72960806	
AGPAT2		0.72883004	
ARL2BP		0.72788393	
LAG3		0.72788393	
NAPA		0.7276523	
IRF5		0.726687	
BZW1		0.725649	
EVI5		0.7253742	
NPIPA2		0.724385	
ZMIZ2		0.7240931	
HEXIM1		0.72180825	
OTUB1		0.7217829	
SNORD16		0.72149706	
SLC38A2		0.72130936	
MTBP		0.7207287	
RNF180		0.7206374	
DPH7		0.7206357	
DIP2B		0.72061217	
GOLGA8N		0.7203632	
PLEKHA4		0.7201795	
ZNF365		0.71983534	
TAF11		0.7196134	
BCAT1		0.7192562	
CHGB		0.7190475	
ARF6		0.7186973	
LIMS1		0.7183878	
CROCCP2		0.7183878	
TOR2A		0.71819776	
PPIA		0.7179843	
ABHD11		0.71469134	
RUNDC1		0.7143173	
KIF22		0.71418774	
CNBP		0.71403134	
RET		0.71326816	
KIF1C		0.7131294	
CRIP2		0.71295905	
LYNX1		0.7113352	
ZNF579		0.71082824	
AGGF1		0.71066195	
BIN1		0.7104074	
MEGF9		0.7104074	
QRICH2		0.7103178	
KCNK3		0.7102274	
RAB43		0.7086286	
CUTC		0.70787936	
DST		0.7060379	
COMMD1		0.70505965	
CRIM1		0.7042319	
AK6		0.7042223	
NGEF		0.70411587	
PANK1		0.7037756	
PLXNB2		0.7035066	
TADA1		0.7035066	
SP110		0.7031058	
GUSBP3		0.7001999	
ZFP36L1		0.70010453	
USP14		0.69958216	
NRDE2		0.6987874	
THAP8		0.6986593	
TBRG1		0.69860727	
NHEJ1		0.6985232	
SERPINB8		0.6982764	
NHS		0.6976225	
CCDC142		0.6976225	
CTAGE9		0.6959022	
RMDN2		0.6952903	
RBFOX2		0.6951074	
RPUSD1		0.6949358	
RALB		0.693607	
CDK5RAP3		0.6932503	
FLRT2		0.69242465	
LOC103021295		0.6921751	
NDUFB11		0.6915226	
APEX1		0.6907028	
PDIA6		0.6902789	
NPIPA7		0.6887126	
HOXB8		0.6887055	
SIX4		0.6883391	
HOMER1		0.6881479	
BMS1P2		0.6878895	
XBP1		0.68779904	
P3H4		0.68765086	
PLEKHM1		0.6863164	
TMPRSS2		0.68619686	
CPTP		0.6856561	
FNDC3A		0.685311	
RAB28		0.68451923	
GON4L		0.6809657	
EID2		0.6805784	
DOCK10		0.6804078	
C1orf35		0.6798003	
CNNM3		0.67973757	
ANO9		0.67968786	
BANP		0.67950577	
STYXL1		0.67948014	
CDKL1		0.67886853	
WDR81		0.67737675	
MAP3K10		0.6768187	
GSN		0.6765375	
ZNF567		0.6763229	
EEF2K		0.6759387	
SCIN		0.67520446	
ABCC10		0.6742828	
SKIV2L		0.6737595	
F8A2		0.67353153	
TMEM79		0.6731968	
H2AC6		0.67293364	
FBL		0.6723674	
CDK5		0.6722384	
FAM225B		0.6721331	
OAZ3		0.6719028	
FAM43B		0.668889	
TNFAIP8		0.6685964	
NDUFA8		0.66798455	
LINC00987		0.6668298	
CRCP		0.6666554	
FAM177A1		0.6663604	
GNG11		0.6652245	
SAMD4A		0.6644474	
TSHZ1		0.6640211	
TUSC2		0.663898	
MFSD4B		0.6628448	
ZC3H6		0.66268855	
PGAP3		0.66234356	
LARP4		0.6621742	
RIPPLY2		0.6597113	
THEM4		0.6586998	
TMEM234		0.65768415	
INKA1		0.65768415	
ARSD		0.6574473	
RNPEP		0.6574324	
CC2D2A		0.6574308	
MGRN1		0.65679234	
AMOT		0.65642256	
SBK3		0.65411454	
LAMP3		0.65359545	
AFG3L1P		0.6530648	
SETMAR		0.6529283	
NPIPA9		0.6526124	
IFI30		0.652111	
MAP7D1		0.6482312	
CNP		0.64803535	
AGAP4		0.64729476	
BCAS4		0.64729476	
DHX16		0.6455083	
VMAC		0.6455083	
PIFO		0.64548755	
NGFR		0.6453927	
PCBP1		0.64417714	
GIGYF1		0.6434555	
PRSS53		0.63919085	
AP3S1		0.63890916	
SETX		0.6384835	
PPP2R2B		0.6377274	
STX11		0.6376868	
NHP2		0.6376348	
PWWP2B		0.63762873	
TRIQK		0.63762873	
PAPLN		0.63761693	
CEND1		0.63744277	
SLC16A2		0.63714635	
MST1L		0.63708425	
PGGT1B		0.63602394	
CCNB2		0.63579667	
FAM174C		0.6341669	
ALDH1L2		0.6335241	
KAT6A		0.6332257	
GPATCH1		0.63319594	
BEX3		0.6324338	
C21orf91		0.6323734	
MRPL51		0.6323734	
COG7		0.6322613	
PDP1		0.6322194	
GAL3ST1		0.6318995	
F8A3		0.63156515	
MET		0.6314193	
RBM17		0.6301009	
SLIT3		0.62973994	
ARPP19		0.6294032	
PCDHGB7		0.62891936	
GLB1		0.6287847	
CTDNEP1		0.62849647	
AGAP9		0.6263372	
ERP44		0.6253445	
MUC12		0.62529886	
SLIT1		0.624621	
TNRC18		0.62430084	
ANXA2P2		0.62419397	
HHAT		0.62310296	
NFKB1		0.62079126	
SPG21		0.6197751	
RNF10		0.6197751	
ABCF2		0.6197751	
COPS8		0.6185998	
NID2		0.61811644	
DAGLB		0.6171174	
SMU1		0.6171174	
TRIM38		0.616342	
HMCES		0.6162731	
MAP3K5		0.6152076	
RRN3P1		0.6152076	
SDCCAG8		0.61511844	
NQO2		0.61336106	
NR2F1-AS1		0.6118243	
ZC3H3		0.6116156	
CTAGE6		0.6114818	
TBC1D14		0.61119914	
RSC1A1		0.61119914	
PTCHD3		0.6111849	
NUDT16L1		0.61115694	
INTS6L		0.6106393	
ZNF446		0.6099392	
TMEM94		0.6097559	
PSMD6		0.6092878	
BACE2		0.60924906	
ZNF43		0.6091952	
RIPOR1		0.6086891	
ZNF23		0.6085076	
SUSD1		0.6072425	
LINC00662		0.60696375	
DCAF7		0.6060777	
GLUD1		0.6059872	
ARL13B		0.6050694	
SLC66A1L		0.6046087	
ZNF114		0.6030313	
CCDC150		0.602394	
OSCP1		0.602394	
LLGL2		0.60141164	
KLHL25		0.59988475	
BCL9L		0.5998089	
RN7SK		0.59950256	
TRMT5		0.59866136	
RUSC1		0.5978409	
KMT2E		0.5976348	
PPP2R2D		0.59762883	
RCOR3		0.5971538	
WHAMMP1		0.5958586	
LOC101928344		0.5958586	
JDP2		0.5958018	
PPARA		0.59373003	
AXIN1		0.5932461	
ZNF461		0.5931893	
NAIP		0.59078693	
SLC25A51		0.59061205	
COX14		0.5877359	
OST4		0.58762896	
GNAI2		0.5875022	
DTX2		0.5875022	
SDF2L1		0.5874116	
LOC102724814		0.5868081	
ZNF680		0.5855558	
ARMCX5-GPRASP2		0.5845543	
MIR1244-2		0.5836374	
C20orf27		0.58163095	
SDF2		0.5815988	
SLC19A1		0.5812447	
GUSBP2		0.58112305	
RMND1		0.5810581	
ITSN1		0.5809355	
CCDC87		0.5805698	
PNRC1		0.57994753	
ZNF528		0.5794975	
ZNF740		0.5787512	
MYLIP		0.57552	
PI4KB		0.57534444	
ZNF286A		0.5732548	
CRABP2		0.57295185	
CHMP5		0.57218784	
LIN37		0.5721656	
LOC100996724		0.5717858	
VDR		0.57101524	
RASD2		0.5701249	
ANXA8L1		0.5697081	
FZR1		0.5696916	
GTF2F1		0.56780905	
RPS27A		0.56763685	
YIPF6		0.56713855	
SNRNP70		0.56647307	
TIMM29		0.5663701	
MFSD1		0.5655897	
EIF3E		0.5650913	
INTS5		0.56467885	
ANKRD36BP1		0.5642903	
GGT7		0.56388384	
PDE4D		0.5620795	
FAM184B		0.5613287	
GDF9		0.5613287	
AGTRAP		0.5600115	
DACH1		0.5598975	
AKNAD1		0.55978775	
AGAP3		0.55917305	
USP3		0.55915886	
PSMD11		0.5587276	
